Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,titre,to_translate,API
1274,1274,1274,1274,Ses01F_script02_2_M018," Wait a minute, I got it.",
1275,1275,1275,1275,Ses01F_script02_2_F020," Drinking champagne from the bottle,",
1276,1276,1276,1276,Ses01F_script02_2_M019," It's when we were driving past that Knickerbocker Liquor Locker, you said, let's get some champagne.  I said no, time's a wasting or something like that.",
1277,1277,1277,1277,Ses01F_script02_2_F021, dancing barefoot in the sand.,
1278,1278,1278,1278,Ses01F_script02_2_M020," That's what it is?  Right?  You want this to be like the other time, right?",
1279,1279,1279,1279,Ses01F_script02_2_F022, I'd rather not remember some things.  I'd rather not hope for some things.,
1280,1280,1280,1280,Ses01F_script02_2_M021, Sure.  All right.  Okay.,
1281,1281,1281,1281,Ses01F_script02_2_M022," Listen, do you want to dance?",
1282,1282,1282,1282,Ses01F_script02_2_F023, No.,
1283,1283,1283,1283,Ses01F_script02_2_M023, Do you want me to go get some champagne?,
1284,1284,1284,1284,Ses01F_script02_2_F024, No.,
1285,1285,1285,1285,Ses01F_script02_2_M024, Do you want to take off your shoes?,
1286,1286,1286,1286,Ses01F_script02_2_F025," No, no. Nothing.",
1287,1287,1287,1287,Ses01F_script02_2_M025, Then what?,
1288,1288,1288,1288,Ses01F_script02_2_M026, Do you want to get married again?,
1289,1289,1289,1289,Ses01F_script02_2_F026, No.,
1290,1290,1290,1290,Ses01F_script02_2_M027, What?  What?  Do you want a divorce?,
1291,1291,1291,1291,Ses01F_script02_2_M028, A vacation?,
1292,1292,1292,1292,Ses01F_script02_2_F027, No.,
1293,1293,1293,1293,Ses01F_script02_2_M029, Like a new carpet?  A poodle?  A back rub?  Ice cream?  A suicide pact?  What do you want?  What the hell do you want?,
1294,1294,1294,1294,Ses01F_script02_2_F028, I just want something to turn out like I expected it to.,
1295,1295,1295,1295,Ses01F_script02_2_M030," Well welcome to the human race, huh?  Do you think I had some grand fantasy going that four years down the line we would come to this beach and be arguing over fish?  No.",
1296,1296,1296,1296,Ses01F_script02_2_F029, [BREATHING],
1297,1297,1297,1297,Ses01F_script02_2_M031," No I'm just like you.  I thought it was going to be all roses and peaches and the bills would just pay themselves.  And we'll have three, fat rosy cheeked children.  Huh, baby, the joke's on us.  Because you know what you get?",
1298,1298,1298,1298,Ses01F_script02_2_M032, Do you know what you get?  You get this.,
1299,1299,1299,1299,Ses01F_script02_2_F030, This? What is this?  This is nothing.  This isn't even anything.,
1300,1300,1300,1300,Ses01F_script02_2_M033, Yes it is.,
1301,1301,1301,1301,Ses01F_script02_2_F031, Sure.  This is standing on the beach waiting.  This is fighting.,
1302,1302,1302,1302,Ses01F_script02_2_M034, Right,
1303,1303,1303,1303,Ses01F_script02_2_F032," I mean this is a lot of things, but it's just...",
1304,1304,1304,1304,Ses01F_script02_2_M035, [BREATHING],
1305,1305,1305,1305,Ses01F_script02_2_F033, Do you understand what I am saying?,
1306,1306,1306,1306,Ses01F_script02_2_M036, I'm doing the best I can.,
1307,1307,1307,1307,Ses01F_script02_2_F034," I know you are Augie, I know.",
1308,1308,1308,1308,Ses01F_script02_2_F035," I know you meant this to be special, I know that you wanted it to be right, but I just can't help thinking that, I can't help wishing that I was somewhere else.",
1309,1309,1309,1309,Ses01F_script02_2_M037," Maybe if you were with someone else, too.",
1310,1310,1310,1310,Ses01F_script02_2_F036, I didn't say that.,
1311,1311,1311,1311,Ses01F_script02_2_M038, I just- I know I don't make you happy.,
1312,1312,1312,1312,Ses01F_script02_2_F037," Don't be ridiculous.  Anything that- anything I am doing, I'd rather be doing it with you.",
1313,1313,1313,1313,Ses01F_script02_2_M039, Yeah?,
1314,1314,1314,1314,Ses01F_script02_2_F038, Yeah.  Don't you know that?,
1315,1315,1315,1315,Ses01F_script02_2_F039, For Heaven's sake Augie.,
1316,1316,1316,1316,Ses01F_script02_2_F040," You're the one who probably wishes he was with somebody else.  Somebody who doesn't take things so seriously, who could enjoy herself.",
1317,1317,1317,1317,Ses01F_script02_2_M040," You know, actually now that you mention it, no I don't.",
1318,1318,1318,1318,Ses01F_script02_2_F041," So maybe we are in the wrong spot, but we are with the right person.",
1319,1319,1319,1319,Ses01F_script02_2_M041," I don't know, it seemed like such a good spot to me.",
1320,1320,1320,1320,Ses01F_script02_2_M042," We have a great view of the moon from here, though, huh?",
1321,1321,1321,1321,Ses01F_script02_2_F042," Hmm.  I noticed that, it's pretty. Big old white moon.",
1322,1322,1322,1322,Ses01F_script02_2_M043, [BREATHING],
1323,1323,1323,1323,Ses01F_script02_2_M044, And look what I got here.,
1324,1324,1324,1324,Ses01F_script02_2_F043," Augie, you bought refreshments.",
1325,1325,1325,1325,Ses01F_script02_2_M045, It's not champagne.,
1326,1326,1326,1326,Ses01F_script02_2_F044, I guess we don't need glasses.,
1327,1327,1327,1327,Ses01F_script02_2_M046, [BREATHING],
1328,1328,1328,1328,Ses01F_script02_2_M047, Do you want to go home?  Are you cold?,
1329,1329,1329,1329,Ses01F_script02_2_F045, I'm beginning to think this might be the right spot after all.,
1330,1330,1330,1330,Ses01F_script02_2_F046," Augie, I'm sorry.",
1331,1331,1331,1331,Ses01F_script02_2_M048," Shh.  If we're very quiet, the fish might come.",
1332,1332,1332,1332,Ses01F_script02_2_F047, Or not.,
1333,1333,1333,1333,Ses01F_script02_2_M049, Or not.,
1334,1334,1334,1334,Ses02F_impro05_F000," Hi, um, excuse me, I believe that the airline lost my baggage.",
1335,1335,1335,1335,Ses02F_impro05_M000," Um, okay, it didn't--didn't come out on the carrousel--",
1336,1336,1336,1336,Ses02F_impro05_F001," No, it didn't. um It didn't come out and I don't see it anywhere around here, so what can you do about that?",
1337,1337,1337,1337,Ses02F_impro05_M001," Okay.  Um, well, unfortunately yeah there was a some- some problems with the--",
1338,1338,1338,1338,Ses02F_impro05_F002, Some problems?  What is that supposed to mean?,
1339,1339,1339,1339,Ses02F_impro05_M002," Uh, well some-some of the bags were--were lost on the way over here. uh-",
1340,1340,1340,1340,Ses02F_impro05_F003, How do you lose a suitcase?  A huge suitcase?,
1341,1341,1341,1341,Ses02F_impro05_M003," You know, I mean, there's a lot of things that go on under the plane and sometimes, you know, that kind of things happen.",
1342,1342,1342,1342,Ses02F_impro05_M004," Uh, But, we are willing to reimburse you for the bag and and for the contents--",
1343,1343,1343,1343,Ses02F_impro05_F004, How much?,
1344,1344,1344,1344,Ses02F_impro05_M005," Um, we'd be willing to give you uh fifty dollars for--",
1345,1345,1345,1345,Ses02F_impro05_F005," Fifty dollars?  For my suitcase?  I mean, the suitcase itself was like a hundred and fifty dollar just for the suitcase, but all the things inside, all my clothes, all my personal belongings, the sentimental value, not to mention, which is more-more than all of that together.",
1346,1346,1346,1346,Ses02F_impro05_M006," Right.  Uh We realize, you know, that that it's a bad situation, but I'm sorry, there's nothing that we can really do.",
1347,1347,1347,1347,Ses02F_impro05_F006," That's all, that's all, that's all you're going to do is just give me fifty dollars and say go have fun on your vacation without any of your stuff?",
1348,1348,1348,1348,Ses02F_impro05_M007," I think, um, maybe you can file a claim if you want and turn it in to our main office--",
1349,1349,1349,1349,Ses02F_impro05_F007," Yes, yes, I would like to file a claim, but what are you gonna--I mean, is it just gonna show up magically out of nowhere?",
1350,1350,1350,1350,Ses02F_impro05_M008," Right.  No.  I mean they- they might--they might--if you-if you are argue the case more, maybe they'll reimburse you more, but, right now--",
1351,1351,1351,1351,Ses02F_impro05_F008," I need my stuff.  It's--I need my stuff.  I mean, uh...",
1352,1352,1352,1352,Ses02F_impro05_F009, Haven't you ever lost baggage?  I mean isn't there anything else you do?,
1353,1353,1353,1353,Ses02F_impro05_M009," Yes, I know. I know-. It's It's frustrating.  Unfortunately though-- um",
1354,1354,1354,1354,Ses02F_impro05_F010," Because you don't seem to care very much, you know.",
1355,1355,1355,1355,Ses02F_impro05_M010," By checking your bags, you--you, you know- admit to the liability that's- that's at risk--",
1356,1356,1356,1356,Ses02F_impro05_F011, I didn't sign anything.,
1357,1357,1357,1357,Ses02F_impro05_M011," Right, well, by checking in your bags, you agreed to, you know, at the will of the--",
1358,1358,1358,1358,Ses02F_impro05_F012," I didn't agree.  [GARBAGE] I paid the airline to take care of things for me.  When you pay for something, there should be some sort of guarantee that it's gonna come through.",
1359,1359,1359,1359,Ses02F_impro05_M012," You paid for the flight and then your bags were checked at--it's a service that the airline provides for us.  So so, really, it's really the risk was taken and, I'm sorry, but there's really nothing else we can do.  So do you want--do you want the reimbursement?",
1360,1360,1360,1360,Ses02F_impro05_F013," [BREATHING] Well, sure, yeah, I guess I'll go buy dinner and then be--have nothing for the rest of my entire vacation.  I'm supposed to be here for three weeks.  What am I gonna do without anything for three weeks?",
1361,1361,1361,1361,Ses02F_impro05_M013," Well, there are-there are some shops here in- in the airport--",
1362,1362,1362,1362,Ses02F_impro05_F014, But fifty dollars isn't going to get me anything.,
1363,1363,1363,1363,Ses02F_impro05_M014," No, um, like I said you can file a claim and, uh, maybe get reimbursed for more-- you",
1364,1364,1364,1364,Ses02F_impro05_F015, Isn't there anything else you can do?,
1365,1365,1365,1365,Ses02F_impro05_M015, probably even talk to--,
1366,1366,1366,1366,Ses02F_impro05_F016," I mean, is there somebody you can call?  Or the guy that put the stuff on the--on the plane.  I mean, are they--they must be really irresponsible to have just disappeared my baggage.  I mean, did it get stolen?",
1367,1367,1367,1367,Ses02F_impro05_M016," Right, that--that gets taken care of-- That gets taken care of.  We get we do, you know, we investigate those and just make sure that um- they're not doing their own thing with them so--uh",
1368,1368,1368,1368,Ses02F_impro05_F017," Yeah, I'm sure you -- You're like, hmm, do you take baggage?  No.  Oh, okay, thanks.  Great.  I mean how--",
1369,1369,1369,1369,Ses02F_impro05_M017, but Unfortunately sometimes is--,
1370,1370,1370,1370,Ses02F_impro05_M018," Well, that's--that's what I'm saying--",
1371,1371,1371,1371,Ses02F_impro05_F018, There needs to be better security here.,
1372,1372,1372,1372,Ses02F_impro05_M019," Okay.  Well that that could be something that you put on on the claim--on on the complaint form if you want.  And provide us with your information while you're here and then, maybe, if it turns up, then we'll send it right over.",
1373,1373,1373,1373,Ses02F_impro05_F019, It sounds like it's such a little like oh well no big deal whatever.  It's a big deal to me.,
1374,1374,1374,1374,Ses02F_impro05_M020," All right, Miss, I-I know.  I realize this. But Like I said, there are several people that are in your same situation, so, um, it's not--it's not totally uncommon and I'm actually gonna have to ask you to move so I can help the next person.",
1375,1375,1375,1375,Ses02F_impro05_F020," Well, can I at least have my fifty dollars, please?",
1376,1376,1376,1376,Ses02F_impro05_M021," Yes, all right.  There you go, now you can file a claim over to the left--And they'll help you out.",
1377,1377,1377,1377,Ses02F_impro05_F021, Thank you.,
1378,1378,1378,1378,Ses02F_impro05_F022, Thank you very much.,
1379,1379,1379,1379,Ses03M_impro03_M000, Hey.,
1380,1380,1380,1380,Ses03M_impro03_F000, Hey.,
1381,1381,1381,1381,Ses03M_impro03_M001," Esmeralda, guess what?",
1382,1382,1382,1382,Ses03M_impro03_F001, What?,
1383,1383,1383,1383,Ses03M_impro03_M002, [LAUGHTER] Guess who just got hitched?,
1384,1384,1384,1384,Ses03M_impro03_F002, Shut up. Oh my God.  Really? Just like that?  You just asked the question and what...how did you ask?,
1385,1385,1385,1385,Ses03M_impro03_M003, This guy. Yeah.  Can you believe it? She said yes too. Yeah.  She said yes.,
1386,1386,1386,1386,Ses03M_impro03_M004, Okay we were at Chuck E. Cheese.,
1387,1387,1387,1387,Ses03M_impro03_F003," Chuck E. Cheese?  Ah, man that is so lame.",
1388,1388,1388,1388,Ses03M_impro03_F004, Are you serious [GARBAGE] man?,
1389,1389,1389,1389,Ses03M_impro03_M005, Get the big pizza--and I put it in the pizza and she ate so [GARBAGE],
1390,1390,1390,1390,Ses03M_impro03_F005, Oh like that one movie.  What's that one movie I just saw? No.  Where she like swallows the...,
1391,1391,1391,1391,Ses03M_impro03_M006, American Pie? Ah.,
1392,1392,1392,1392,Ses03M_impro03_F006," oh, I don't remember.  Everybody Says I Love You with Drew Barrymore...no you haven't seen it?  Okay.",
1393,1393,1393,1393,Ses03M_impro03_M007," Yeah.  It sounds like a chick flick. Anyways so, she gets the ring and she goes,",
1394,1394,1394,1394,Ses03M_impro03_F007, Yeah.  Well...,
1395,1395,1395,1395,Ses03M_impro03_M008," Barry what's this?  And I go, I don't know.  She goes--",
1396,1396,1396,1396,Ses03M_impro03_F008, She calls you Barry?,
1397,1397,1397,1397,Ses03M_impro03_M009, That's my name.,
1398,1398,1398,1398,Ses03M_impro03_F009," Oh, okay.  Well I call you Joe cause you're middle name Joseph.",
1399,1399,1399,1399,Ses03M_impro03_M010," Barry Joe, B.J. [LAUGHTER] Oh you dirty, dirty girl. you're so dirty.",
1400,1400,1400,1400,Ses03M_impro03_F010, [LAUGHTER] So nasty. No you... dirty me?,
1401,1401,1401,1401,Ses03M_impro03_F011, Okay.,
1402,1402,1402,1402,Ses03M_impro03_M011," Ah...Anyways, so she took the ring and she goes, is this real?  So I was like, of course--",
1403,1403,1403,1403,Ses03M_impro03_M012, Sara and I--,
1404,1404,1404,1404,Ses03M_impro03_F012, She actually asked if it was real?  I would've probably asked the same thing considering you were in Chuck E. Cheese.,
1405,1405,1405,1405,Ses03M_impro03_M013, Come on. It was her birthday.,
1406,1406,1406,1406,Ses03M_impro03_F013, Because of Chuck E. Cheese?,
1407,1407,1407,1407,Ses03M_impro03_F014," Oh, man. How old are you? Five?",
